"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"tzdestroyer","14","42.9%","11.21","1.21","9.79","1.71","84%","8.88","8.21","0.21","1:15","6%","1.07","0.36","0.00","28025.50","1437.51","26765.57","68325.86","19551.02","17971.21","51252.71","6850.43","36353.43","1769.64","12594.57","43038.64","2675.92","36408.90","10154.14","9841.36","26.29","0.93","31204.93","25323.71","20144.43","21514.07","1:08","00:12","00:06","00:10","00:00","9358.36","482.99","4.14","0.14","0.14","0.29","24%","18%","26.27","7671.06","0.50","1175.86","0.00","0.43","0","0","0","457.43","0","0","0","2.57","0","972.93","00:00","1562.71","0.21","7","0.93","14%","13%","19%","6%","3%","0","0","0%","0","0%","0","0","0","0","0","0","32","0","0","151","0","0"
"TeamAzusa","6","33.3%","7.33","1.00","6.33","2.00","65%","5.44","6.50","0.50","1:10","7%","1.50","1.00","0.00","22816.00","1421.81","44180.33","68002.00","11455.86","12755.67","85105.67","5471.33","71115.83","209.50","3479.83","25991.17","1857.63","23609.83","5207.33","7878.83","736.67","0.83","40218.00","34761.33","23147.64","24301.17","00:38","00:00","00:17","00:04","00:00","12488.50","732.63","0.83","0.67","0.33","0.00","26%","12%","25.26","5654.94","0","0","0.00","0.00","0","0","0","728.83","0","0","0","0","0","694.50","00:00","0","0.00","4","0.63","16%","22%","12%","4%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"CapCharlston","20","40%","10.75","1.75","8.85","2.35","83%","6.58","7.00","0.30","1:39","8%","1.35","0.20","0.05","34215.40","1783.43","29929.00","90375.20","16734.36","21183.70","71459.25","7920.90","54791.30","1334.95","13314.50","21367.45","1844.09","22529.14","4789.65","13032.35","19.05","0.55","43385.95","35564.45","20755.69","28500.55","00:33","00:04","00:02","00:17","00:00","11278.50","590.03","3.60","0.25","0.20","0.20","24%","16%","25.97","7066.22","0.20","1172.25","0.00","0.15","0","0","0","511.00","0","0","0","0.65","0","494.00","00:00","369.45","0.00","6","0.80","17%","19%","10%","3%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"ZergyMonster","14","35.7%","8.07","2.14","5.86","3.14","90%","4.51","4.71","0.43","2:22","12%","1.71","0.57","0.07","37691.00","1895.75","63861.36","96266.93","15645.58","23026.64","97147.79","6457.29","78746.93","1582.14","26410.43","13411.93","1740.28","16611.40","4703.43","18489.21","0.00","0.29","49344.93","39992.79","20369.98","34484.57","00:25","00:00","00:02","00:00","00:00","14075.57","694.82","4.50","0.00","0.21","0.29","19%","13%","26.02","7449.54","0","0","0.00","0.36","0","0","0","9449.21","0.00","0.00","0.00","1.14","0","334.00","00:00","0","0.21","4","0.80","19%","24%","8%","2%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Danny","17","58.8%","8.47","1.29","7.12","2.47","74%","4.37","6.06","0.06","1:51","10%","1.29","0.71","0.18","29863.82","1598.58","27505.65","66458.35","13730.49","22425.71","53819.88","6968.71","40125.24","1345.29","9863.59","2456.00","1513.93","13287.03","604.53","24798.00","199.71","0.06","77065.06","64534.06","34708.13","60592.29","1:43","00:00","00:08","00:15","00:00","8073.06","427.40","3.18","0.00","0.24","0.12","33%","15%","25.20","6141.09","0.53","272.76","0.00","0.71","0","0","0","0","0.00","0.00","0.00","1.76","0","0","00:00","62.88","0.35","5","0.39","16%","34%","1%","9%","2%","0","0","0%","0","0%","0","0","0","0","0","0","11","0","0","0","0","0"
"H2O","19","63.2%","11.05","2.32","8.68","2.32","93%","7.05","8.63","0.37","1:39","8%","1.32","1.11","0.16","45724.42","2172.38","32487.95","104344.74","25222.90","33297.58","68664.84","9970.37","50353.89","2295.11","23464.00","2213.84","1500.20","19532.88","478.63","27768.53","115.79","0.05","82379.63","71106.58","44775.52","60580.11","3:14","00:00","00:03","00:27","00:00","11084.53","532.40","4.11","0.00","0.16","0.05","23%","18%","26.26","7796.02","0.42","713.79","0","0","0","0","0","4947.68","0.00","0.00","0.00","3.53","0","0","00:00","0","0.21","11","0.60","19%","30%","1%","15%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Fade","17","64.7%","9.71","1.59","8.12","2.47","96%","5.68","7.24","0.18","1:28","8%","1.47","0.41","0.12","28944.06","1455.13","23214.71","58345.06","15196.93","21598.29","45186.18","9193.29","31434.65","723.65","7807.24","8808.59","1395.80","13358.32","3324.35","16503.94","0.00","0.00","65096.24","54898.29","35025.74","46664.06","2:15","00:00","00:02","00:30","00:00","8117.94","414.79","2.12","0.00","0.24","0.12","35%","15%","26.70","8145.36","0.41","915.88","0.06","0.24","0","0","0","1952.82","0","0","0","3.47","0","0","00:00","0","0","9","0.42","14%","28%","5%","11%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Gell","16","12.5%","6.25","0.88","5.38","2.88","105%","2.61","4.25","0.25","1:43","9%","1.56","0.19","0.00","21053.56","1131.05","29643.88","42608.81","8620.67","15097.31","39172.44","3870.44","28443.25","1091.38","10799.38","5852.75","1384.77","11168.74","1799.38","20240.44","0.00","0.13","71255.44","58443.63","30308.98","53302.38","1:22","00:00","00:04","00:17","00:00","7398.38","393.64","2.94","0.31","0.06","0.63","14%","9%","25.13","6056.59","0.38","171.06","0.00","0.25","0","0","0","878.31","0","0","0","7.69","0","227.69","00:00","0","0.38","8","0.30","13%","32%","2%","8%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Cedrex","20","40%","11.90","1.40","10.50","2.55","91%","8.01","8.75","0.25","1:09","6%","1.65","1.00","0.35","26799.20","1427.06","30651.85","43113.30","16524.55","20918.05","38061.15","7782.25","25691.25","964.20","8078.50","12.45","1368.89","15767.87","11.95","25902.95","12.45","0.00","78134.40","65251.70","43570.42","63862.00","00:59","00:00","00:00","00:43","00:00","8615.60","463.89","2.30","0.80","0.20","0.20","24%","16%","25.97","7066.22","0.20","677.35","0.05","0.20","0","0","0","483.15","0","0","0","2.00","0","787.35","00:00","276.80","0.05","5","0.35","14%","36%","0%","5%","4%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"Osmanthus","16","43.8%","8.50","1.63","6.81","2.25","94%","5.84","6.06","0.19","1:27","8%","1.50","0.38","0.06","30834.13","1566.37","27726.56","83092.56","19484.78","25432.25","71909.44","9364.50","55724.31","1342.25","7906.44","998.06","1285.37","16767.78","451.56","24610.56","57.13","0.00","81835.75","70723.13","48688.26","64031.94","2:07","00:00","00:01","00:34","00:00","11169.31","576.11","2.63","0.00","0.06","0.06","24%","13%","25.94","7588.68","0.50","76.19","0.00","0.13","0","0","0","2709.19","0","0","0","3.81","0","0","00:00","0","0.69","7","0.38","16%","33%","0%","11%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
