"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"evilalto","16","18.8%","6.75","1.50","5.19","3.81","65%","3.24","4.50","0.31","2:43","13%","1.44","1.50","0.13","41448.00","2000.34","91449.94","58035.06","15209.04","24382.13","73568.50","12251.31","50365.56","1625.06","25990.06","10142.19","838.90","8201.36","2609.44","5620.31","0.00","0.31","39045.31","27594.81","14031.01","24561.38","00:46","00:00","00:08","00:01","00:00","11970.44","615.80","3.44","0.38","0.06","0.31","13%","12%","25.05","6787.06","0","5416.00","0","0","0","0","0","233.56","0.00","0.00","0.00","2.94","0","3703.81","00:00","498.19","0.50","7","1.06","20%","16%","5%","4%","1%","0","0","0%","0","0%","0","0","0","2","0","0","5","0","0","1","0","0"
"Gunny","15","26.7%","7.20","2.33","4.80","2.73","81%","4.29","4.80","0.40","1:50","10%","1.07","0.67","0.13","49987.27","2711.53","28518.07","142413.53","22446.21","22975.40","96988.93","9721.33","73320.33","1213.87","19026.80","903.00","342.10","2492.43","210.87","4522.20","0.00","0.00","32242.27","24106.60","13343.53","19186.00","2:44","00:00","00:00","00:06","00:00","11214.80","659.20","3.27","0.00","0.07","0.40","27%","13%","24.30","4569.83","0.27","426.40","0.00","0.40","0","0","0","3285.40","0.00","0.00","0.00","2.87","0","0","00:00","0","0","6","1.63","31%","14%","1%","23%","1%","0","0","0%","0","0%","0","0","0","22","0","0","4","0","0","3","0","0"
"Ectar","15","26.7%","7.33","0.53","6.80","2.33","76%","4.17","5.07","0.00","1:34","9%","1.00","0.20","0.00","17891.27","995.52","21848.80","28871.93","7681.46","10856.00","24653.87","5313.27","16026.20","569.27","7427.93","63435.80","3839.42","32462.56","15224.80","4136.13","0.00","1.47","29402.20","22632.60","12923.64","19032.60","6:58","00:06","00:08","00:18","00:00","5794.53","331.22","3.27","0.00","0.07","0.40","27%","13%","24.30","4569.83","0.27","351.20","0.13","0.07","0","0","0","740.40","0.00","0.00","0.00","5.27","0","0","00:00","0","0","7","0.61","12%","12%","27%","33%","3%","0","0","0%","0","0%","0","0","0","5","0","0","3","4","0","2","0","1"
"Ace","13","30.8%","9.23","3.23","5.92","2.46","98%","5.87","6.69","0.54","1:38","9%","1.08","0.85","0.15","40685.23","2215.85","43300.31","84557.54","20895.02","25841.08","62038.54","11495.92","43331.38","1426.92","23384.38","5090.46","772.46","6579.73","772.31","7541.77","2425.54","0.00","45167.77","36758.46","22118.71","31187.31","00:24","00:00","00:06","00:03","00:00","9499.46","537.54","4.15","0.00","0.08","0.46","31%","15%","24.64","5032.22","0.00","1781.85","0.00","0.23","0","0","0","2612.00","0.00","0.00","0.00","3.69","0","0","00:00","0","0","9","1.09","25%","18%","2%","2%","1%","0","0","0%","0","0%","0","0","0","7","0","0","19","0","0","2","0","0"
"Harnok","13","30.8%","6.31","1.62","4.69","3.23","71%","3.04","3.85","0.08","2:16","13%","1.69","1.00","0.15","25118.77","1418.04","60820.92","81878.92","9018.28","13815.00","103265.46","8126.08","83831.00","778.00","11809.85","0.00","907.06","5866.57","1.15","15957.15","0.00","0.00","54154.69","44293.85","19243.24","31110.54","1:02","00:00","00:01","00:02","00:00","14121.38","809.95","1.46","0.00","0.08","0.38","30%","14%","24.31","4392.56","0.69","1578.62","0.23","0.92","0","0","0","3145.38","0.00","0.00","0.00","7.77","0","0","00:00","0","0","5","0.46","17%","24%","0%","6%","0%","0","0","0%","0","0%","0","0","0","23","0","1","12","0","0","2","0","0"
"fpsNate","13","30.8%","8.23","1.15","7.00","2.77","86%","4.89","5.46","0.08","1:39","9%","2.00","0.62","0.15","22131.15","1183.38","25424.85","58615.85","9747.04","17011.38","57182.00","5561.38","44200.92","1853.85","4534.00","1210.69","1359.07","11617.06","418.69","23312.69","0.00","0.00","79433.46","65353.23","35153.48","61120.31","2:13","00:00","00:00","00:22","00:00","8335.46","462.48","1.54","0.00","0.08","0.46","31%","15%","24.64","5032.22","0.38","476.31","0.08","0.69","0","0","0","1246.00","0.00","0.00","0.00","9.54","0","0","00:00","0","0","4","0.28","13%","33%","1%","11%","2%","0","0","0%","0","0%","0","0","0","3","0","0","32","0","0","0","0","0"
"Sil3ntx","13","38.5%","9.54","2.62","6.92","4.23","87%","2.67","5.38","0.85","3:01","13%","2.54","1.31","0.46","44914.46","2059.33","52794.00","78065.23","12139.11","30223.15","63129.54","5208.15","49730.69","886.92","21042.38","10980.08","1282.58","8215.85","2922.62","20499.62","0.00","0.08","67149.92","51252.00","16056.68","51403.62","1:24","00:00","00:03","00:12","00:00","12155.69","549.93","4.54","0.00","0.08","0.38","14%","14%","25.20","7387.57","0.85","552.92","0.00","0.31","0","0","0","2639.69","0.00","0.00","0.00","0","0","0","00:00","413.77","0.00","11","0.85","19%","25%","4%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"fiveaces","12","8.3%","6.25","0.67","5.50","3.33","78%","2.16","4.75","0.17","2:11","11%","2.25","0.83","0.17","16308.08","824.47","26436.58","40563.67","5364.83","12079.42","41301.92","2620.25","30699.17","500.75","6833.83","2002.42","1074.16","8186.50","963.17","19114.75","0.00","0.08","60270.08","46351.17","21384.88","45717.67","2:06","00:00","00:00","00:15","00:00","7833.75","396.41","1.75","0.00","0.08","0.33","4%","9%","24.79","6122.19","0","803.75","0.00","0.33","0","0","0","213.83","0.00","0.00","0.00","3.58","0","752.25","00:00","32.25","0.08","3","0.27","8%","26%","1%","10%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Batman","7","42.9%","10.43","1.57","8.71","1.86","72%","7.55","7.00","0.14","1:21","6%","1.00","0.71","0.00","18332.43","885.42","23895.86","29191.00","14169.40","11038.29","26439.14","5554.29","17187.57","577.00","8404.86","76640.86","3806.60","53365.00","22498.00","4283.00","280.57","2.43","33308.29","28042.00","23193.55","20539.14","4:52","00:09","00:06","00:16","00:00","7234.57","356.01","5.43","0.14","0.14","0.14","26%","15%","25.06","6991.35","0","1213.71","0","0","0","0","0","300.29","0","0","0","3.86","0","5389.86","00:00","0","0.00","4","0.53","8%","13%","30%","29%","3%","0","0","0%","0","0%","2","0","0","0","0","0","8","0","0","0","0","0"
"hidef","4","0%","2.50","0.00","2.25","1.75","65%","2.21","1.50","0.00","00:57","6%","0.75","1.50","0.25","28829.50","1681.96","83455.50","47385.00","23413.63","18165.75","82768.00","3307.50","71937.50","198.75","15256.25","0.00","190.17","3798.29","0.00","4241.75","0.00","0.00","55064.00","52003.25","40598.29","35311.75","2:42","00:00","00:00","00:00","00:00","10750.50","610.34","1.25","0.00","0.00","0.25","4%","3%","23.13","3643.15","0","0","0","0","0","0","0","11350.25","0.00","0.00","0.00","0","0","0","00:00","0","0","2","0.73","26%","22%","0%","12%","0%","0","0","0%","0","0%","0","0","0","5","0","0","2","0","0","0","0","0"
