"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"destroymishi","17","29.4%","8.18","1.82","6.29","2.53","81%","4.60","5.06","0.18","1:37","8%","1.12","1.06","0.12","33541.29","1636.23","50426.76","69804.47","17945.94","19631.29","65200.76","7640.24","43920.94","1292.41","18525.29","396.47","610.44","5272.81","0.00","12015.41","325.47","0.00","50924.82","44349.00","22133.37","33320.65","3:21","00:03","00:00","00:10","00:00","10622.65","505.38","2.82","0.00","0.12","0.12","14%","13%","25.12","6618.18","0.94","3922.12","0","0","0","0","0","1888.59","0.00","0.00","0.00","1.12","0","2173.71","00:00","271.29","0.06","12","1.15","20%","25%","0%","17%","1%","0","0","0%","0","0%","0","0","0","5","0","0","3","0","0","2","0","0"
"RATZEN","17","58.8%","10.94","2.00","8.88","2.29","86%","6.85","7.59","0.24","1:28","7%","1.00","0.59","0.06","26979.41","1248.92","35308.47","57338.41","16823.30","18272.88","55480.71","8955.88","37841.06","1623.94","8393.94","132.18","1095.77","14409.30","8.06","23564.35","132.18","0.00","86627.94","73668.06","48639.46","62217.59","1:10","00:00","00:09","00:15","00:00","9466.65","446.25","2.76","0.24","0.06","0.00","27%","19%","27.32","9776.11","0","864.35","0.00","0.29","0","0","0","170.82","0.00","0.00","0.00","17.71","0","2732.24","00:00","759.88","0.12","3","0.31","14%","32%","0%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"xyxgy","16","87.5%","12.50","1.19","11.25","1.44","93%","10.38","10.06","0.06","1:09","5%","0.56","0.13","0.00","31677.00","1474.89","23065.63","86041.44","26149.15","17552.31","63202.81","15092.81","40691.06","2709.88","11791.94","29730.75","2062.26","28868.46","6740.69","11378.56","2050.31","0.56","34194.25","28283.25","21642.92","23538.19","1:36","00:15","00:01","00:08","00:00","10033.50","480.91","5.06","0.00","0.06","0.06","43%","18%","28.95","11491.41","0","0","0.00","0.25","0","0","0","642.63","0.00","0.00","0.00","11.31","0","433.06","00:00","101.56","0.06","6","3783.17","18%","14%","16%","7%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","1","0","0"
"BudLightYear","16","50%","9.25","3.56","5.69","2.88","85%","5.19","6.31","1.00","1:51","9%","1.56","0.75","0.13","48966.00","2391.51","33708.19","135562.88","23349.53","32447.31","79425.38","13474.13","49576.81","4032.50","39630.63","212.81","338.35","2987.28","0.00","6911.19","212.81","0.00","32372.25","23447.56","12637.84","22537.75","3:35","00:02","00:00","00:02","00:00","11169.69","544.60","5.88","0.31","0.00","0.19","15%","12%","26.09","8005.51","0","2187.06","0.00","0.00","0","0","0","1638.88","0.00","0.00","0.00","0.88","0","153.25","00:00","0","0.00","4","1.87","27%","13%","0%","16%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Halstorm","16","50%","8.06","1.06","6.94","3.56","75%","3.37","4.31","0.63","2:08","10%","1.81","0.94","0.13","31661.13","1557.56","38949.63","113647.94","12085.75","19415.50","101346.38","10891.06","78344.00","2409.13","20030.94","1224.19","950.28","7717.55","279.44","17453.06","678.63","0.00","65881.44","50465.69","24709.23","46825.88","3:35","00:00","00:00","00:21","00:00","13100.19","639.39","3.50","0.31","0.00","0.19","15%","12%","26.09","8005.51","0","1427.06","0.00","0.00","0","0","0","2845.94","0.00","0.00","0.00","3.38","0","508.56","00:00","0","0.00","9","0.62","18%","29%","1%","20%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"MichiganG30","16","50%","8.63","0.25","8.38","2.75","78%","5.02","5.81","0.06","1:47","9%","1.56","0.44","0.00","18631.25","883.96","24629.31","29280.63","9576.29","10743.13","22028.81","5689.44","11998.19","2006.44","13395.31","58620.88","2953.02","31282.43","11258.31","1896.13","1030.31","1.31","29247.19","21336.31","12865.23","19052.13","9:35","00:03","00:01","00:03","00:00","5729.31","284.46","4.44","0.31","0.00","0.19","15%","12%","26.09","8005.51","0","801.56","0.00","0.00","0","0","0","1098.81","0.00","0.00","0.00","0.25","0","101.63","00:00","0","0.00","6","0.67","10%","13%","26%","44%","1%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"Pyromaniah","16","50%","9.13","3.63","5.50","2.94","85%","4.26","6.56","1.00","1:57","9%","1.69","0.38","0.00","53788.06","2612.94","129369.88","81859.31","23006.94","28134.44","104532.69","19364.06","66973.81","2370.25","33338.63","0.00","509.64","4245.26","95.25","10925.94","0.00","0.00","35916.38","27647.56","15367.55","21752.31","1:57","00:00","00:00","00:00","00:00","15928.94","783.04","4.50","0.19","0.00","0.19","15%","12%","26.09","8005.51","0","5105.81","0.00","0.06","0","0","0","2653.50","0.00","0.00","0.00","2.50","0","582.19","00:00","0","0.00","4","1.45","29%","16%","0%","10%","0%","0","0","0%","0","0%","0","0","0","0","0","0","4","4","0","0","0","0"
"Shaibar","16","75%","9.69","2.44","7.19","1.81","86%","7.09","7.69","0.06","1:22","7%","0.56","0.19","0.00","40169.19","1919.40","91950.63","102712.50","26940.68","21740.19","96314.56","16930.38","62252.31","2847.00","47082.63","0.00","257.86","3848.73","0.00","5534.88","0.00","0.00","29846.44","24211.81","18832.19","15885.13","00:50","00:01","00:01","00:00","00:00","13015.44","617.14","5.56","0.00","0.31","0.00","37%","17%","25.77","7532.76","0.63","7259.88","0.00","0.13","0","0","0","7445.13","0.00","0.00","0.00","0.00","0","0","00:00","0","0.00","3","1.41","21%","12%","0%","4%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"SuperCarveRG","16","37.5%","11.38","3.19","8.13","2.50","92%","6.79","7.94","0.69","1:33","8%","1.13","0.50","0.06","47724.69","2147.01","57055.06","103804.06","26080.55","24390.69","76835.06","12197.00","46048.06","3788.81","30099.69","842.56","619.69","6028.13","0.00","11635.75","613.44","0.00","42439.88","35797.75","20583.48","24245.38","2:11","00:07","00:00","00:02","00:00","10942.00","506.67","4.81","0.56","0.13","0.06","28%","15%","26.75","10151.18","0","4942.75","0","0","0","0","0","2278.06","0.00","0.00","0.00","3.00","0","2470.00","00:00","643.44","0.00","6","1.27","25%","20%","1%","10%","1%","0","0","0%","0","0%","0","0","0","0","0","0","13","0","0","0","0","0"
"ProstmanPat","16","50%","11.00","3.19","7.75","1.50","91%","8.30","8.00","0.50","1:02","5%","1.00","0.38","0.00","45643.75","2147.34","49375.31","133347.50","31685.98","21886.31","88294.44","15106.75","58472.06","2556.44","38652.06","0.00","141.66","1943.91","0.00","3116.38","0.00","0.00","22423.63","17970.94","14780.22","13241.25","5:24","00:00","00:00","00:04","00:00","11505.56","559.34","6.19","0.00","0.13","0.06","26%","17%","27.01","10246.70","0","2346.31","0","0","0","0","0","3165.56","0.00","0.00","0.00","3.25","0","1960.81","00:00","1078.19","0.13","6","2.41","24%","11%","0%","27%","0%","0","0","0%","0","0%","0","0","0","3","0","0","38","0","0","0","0","0"
