team,division,avgKDA,heroPool,levelTime4,levelTime7,levelTime10,levelTime13,levelTime16,HDM,SDM,HLDM,TFHD,TFDT,TFHL,matchLength,timeSpentDead,ccTime,rootTime,stunTime,silenceTime,minionXP,creepXP,structureXP,heroXP,trickleXP,maxMinionXP
Hot(s) Dads,DE,4.515723270440252,40,122.61968085106383,115.0625,135.00265957446805,167.7127659574469,165.94206753006472,149.76661567509294,349.591394519911,56.36826128206657,88954.40425531915,122195.02127659574,11609.446808510638,1139.345744680851,443.3191489361702,2082.851063829787,24.95744680851064,50.08510638297872,9.297872340425531,40123.765957446805,4082.808510638298,2192.553191489362,10137.364086394615,30526.792412940493,60186.17021276596
RageAgainsttheGame eSports,DE,4.063444108761329,29,128.6590909090909,118.6846590909091,148.54545454545456,161.79261363636357,166.43181818181824,161.7486379836974,322.81883539285553,58.01496467067163,107877.27272727272,133922.4090909091,13107.227272727272,1221.2897727272727,621.2727272727273,1666.1818181818182,21.681818181818183,42.5,20.227272727272727,38292.454545454544,3695.7272727272725,2643.181818181818,13497.443181818182,33389.27881969105,63632.13636363636
Sands of Time,CW,5.037593984962406,30,123.23817567567568,116.67905405405406,142.84628378378375,168.91047297297297,177.6495429252783,146.3789955320863,312.1098371481701,60.6189437506152,86692.81081081081,122831.1081081081,10022.18918918919,1044.0219594594594,371.7027027027027,836.1081081081081,13.432432432432432,44.54054054054054,24.864864864864863,34985.52702702703,3462.5171558277025,2144.5945945945946,9852.714566617398,26957.32018713049,54379
Only Losses,CW,9.155963302752294,36,124.26508620689656,112.8081896551724,137.78663793103448,154.26939655172413,160.49568965517244,163.61489706221096,337.60237179863736,65.75023333508535,99735.6551724138,122187.44827586207,13892.655172413793,1137.8706896551723,365.51724137931035,1276.5172413793102,8.10344827586207,44.03448275862069,17,39339.120689655174,4684.487102640086,2764.655172413793,11283.422615840518,30971.697686557112,61482.34482758621
Boogans Forever,A,5.542553191489362,42,124.85282258064517,114.3225806451613,136.5040322580645,172.1229838709677,174.55241935483878,164.8649047174827,311.37652939924163,64.28214498119449,112470.80645161291,148800.38709677418,15080.935483870968,1197.3125,408.96774193548384,2758.5806451612902,9.516129032258064,63.83870967741935,28.548387096774192,37452.75806451613,4884.14453125,2245.1612903225805,10005.101341985886,34360.13501764113,62349.93548387097
The Seven Rings,Heroic,4.360869565217391,29,128.56034482758622,119.7780172413793,146.57758620689657,171.48914431673052,167.42990740740743,183.49637823665762,309.4698722678078,66.04074917521362,113846.62068965517,143319.8275862069,13156.103448275862,1050.739224137931,358.9655172413793,1328.8620689655172,7.482758620689655,50.41379310344828,16.82758620689655,34675.293103448275,3432.8321070177803,2038.7931034482758,10269.798541891163,26896.76198814655,51028.58620689655
Hard Stuck Support Group,CE,6.819742489270387,38,125.07007575757575,117.39962121212122,147.98863636363635,161.34469696969694,167.55871212121212,168.59616274549657,337.2644455947935,75.39914177139812,107372.36363636363,134571.60606060605,16351.151515151516,1151.814393939394,376.969696969697,2066.848484848485,22.606060606060606,69.51515151515152,13.303030303030303,37401.86363636364,3605.9622321851325,2728.787878787879,12283.79941998106,29711.39091352983,60430.09090909091
LTK - We Hate OBJ,DW,6.383495145631068,30,124.4905303030303,119.36742424242424,138.5909090909091,170.63636363636363,167.59848484848487,163.5501681253427,305.2117832275225,56.6990920916569,97289.33333333333,120894.18181818182,11077.69696969697,1148.907196969697,344.1212121212121,1926.3939393939395,34.90909090909091,55.15151515151515,25.90909090909091,36889.40909090909,3991.181818181818,3019.6969696969695,11035.037878787878,31353.312840317234,61899.878787878784
Unity,A,5.087962962962963,32,121.84375,111.93382352941177,134.13051470588238,158.8658088235294,166.2071635472371,181.28707413612412,367.7903137501777,69.07820540395471,112148.32352941176,144243.20588235295,17779.823529411766,1009.7316176470588,381.97058823529414,5016.705882352941,2.676470588235294,22.147058823529413,23.470588235294116,36638.07352941176,2928.5882352941176,1866.1764705882354,8412.903191061581,26465.108944163603,54045.617647058825
BG Nepotism and Corruption,Nexus,5.866108786610878,46,122.69318181818181,112.27272727272728,146.50757575757578,169.75378787878788,160.71231060606056,163.03268631998117,338.0357879651687,66.92910703490371,105596.21212121213,147584.0606060606,13411.545454545454,1132.5113636363637,313.6666666666667,840.3333333333334,18.757575757575758,91.63636363636364,19.696969696969695,40091.393939393936,3399.810095584754,2206.060606060606,9954.248209635416,29307.69520892519,60039.606060606064
Rainbow Shrooms,DW,4.804123711340206,37,123.56060606060606,119.81818181818181,150.1931818181818,157.9219819159335,171.95863459399334,144.66636666981643,319.263355747517,55.160416790633,83676.21212121213,121875.63636363637,9292.60606060606,1101.5227272727273,368.4848484848485,631.5454545454545,13.484848484848484,49.84848484848485,21.09090909090909,36155.393939393936,3102.3606770833335,2450,9092.780532374527,29149.20930249763,57289.969696969696
Enemy on Scren,A,6.07563025210084,40,120.9110576923077,117.22596153846153,140.1875,166.70432692307696,174.48076923076917,149.8806784682614,331.5863633379028,66.75740306613385,90754.03846153847,140028.73076923078,14648.692307692309,1138.9375,426.6923076923077,741.4230769230769,12.846153846153847,52.23076923076923,36.5,38938.769230769234,2799.423076923077,3149.0384615384614,8894.68477689303,31215.414654071516,61178.11538461538
Lox it in,A,3.596078431372549,46,125.7578125,117.82291666666666,141.60416666666666,168.70052083333331,168.81295289855075,155.77845744543643,328.7813405718117,60.82503451154352,109373.16666666667,149624.875,12860.833333333334,1241.3203125,522.2916666666666,661.7916666666666,23.333333333333332,50.833333333333336,26.958333333333332,43185.104166666664,3707.5,2350,10800.889587402344,31937.15743001302,68666.83333333333
gillyShark at !Bingo night,A,3.7823834196891193,54,122.5,117.82862903225808,138.19354838709674,178.71774193548384,167.3758213859021,149.53136450527288,322.97216091264505,66.21304894409131,90901.70967741935,131569.5806451613,12405.709677419354,1054.8004032258063,357.38709677419354,1929.4193548387098,13.516129032258064,48.806451612903224,21.806451612903224,35042.24193548387,3751.5437563004034,1790.3225806451612,8137.967411164314,26969.681790259576,54038.77419354839
Macro Machines,CE,3.831460674157303,35,131.06433823529412,120.64889705882354,148.99816176470588,176.50735294117646,169.14213709677415,161.418555832008,320.4051571962105,59.47635122400727,98038.35294117648,137625.11764705883,13744.79411764706,1170.7518382352941,424.61764705882354,926.7941176470588,12.147058823529411,51.1764705882353,14.617647058823529,38275.60294117647,2989.44970703125,2123.529411764706,9037.022130629595,31140.095774931066,59071.44117647059
Big Push Power,Heroic,3.2588832487309647,44,128.0344827586207,112.52155172413794,142.17241379310346,182.21336206896547,182.21203580901863,164.49936731498806,291.094702269251,62.70908022403013,85051,134258.0344827586,12298.103448275862,985.4806034482758,463.0689655172414,1326.2413793103449,17.896551724137932,45.44827586206897,47.13793103448276,31722.155172413793,2187.4827586206898,1687.0689655172414,8210.270322602371,24694.961400525324,47309.06896551724
PSISTORM Dragoons,CE,2.610576923076923,38,124.2325,111.44000000000001,143.20499999999998,175.56,177.99479166666663,148.06841630537542,332.20165789053686,54.565412636712054,91159.68,141654.52,9801.88,1129.47,554.76,1059.24,20.44,48.36,32.8,39235.52,2618.44,1509,7088.83984375,29861.1326953125,60847.6
Cho N Gall Rescue Rangers,CE,6.2368421052631575,40,124.3108108108108,115.98817567567568,146.73986486486487,164.45777027027032,173.9003378378378,187.461486691353,344.1595571979749,77.07154912398202,107365.56756756757,149791.16216216216,16769.027027027027,1199.6216216216217,317.7837837837838,2681.7297297297296,37.027027027027025,52.972972972972975,32.972972972972975,43093.78378378379,2771.810810810811,2544.5945945945946,10873.378774282095,31246.95738096495,65120.02702702703
Hunkrats,BE,4.372294372294372,38,123.69,119.53999999999999,140.0825,161.68499999999995,163.71500000000003,174.4069339798148,291.60135801066497,71.45059982640849,105117.16,145561.88,18961.44,1088.5875,472.32,1028.12,8.56,44.08,23.52,35282.12,3342.55365234375,2553,10272.38818359375,27894.423134765624,54547.32
Team Happy Cloud,Nexus,3.823529411764706,40,122.91810344827586,109.19827586206897,141.22629310344826,158.79348830049258,159.6163392857144,165.13615777285915,337.98580029094364,71.30504767362672,92436.79310344828,143669.8275862069,13771.413793103447,1114.0021551724137,444.17241379310343,2000.2758620689656,18.03448275862069,48.172413793103445,23.724137931034484,40099.84482758621,3751.793103448276,3158.6206896551726,9390.071474272629,28877.013116244612,60591.41379310345
Phoenix Rising Amethyst,CW,5.614406779661017,35,125.16458333333334,116.46249999999999,142.57916666666668,156.08125,170.24374999999998,154.048913573902,313.27684266092655,53.17020274532042,89507.83333333333,125385.83333333333,9703.766666666666,1105.9625,439.73333333333335,795.6333333333333,16.366666666666667,58.3,22.633333333333333,36824.2,3328.335872395833,2733.3333333333335,10860.94970703125,29208.57354329427,57867.63333333333
Banned For Throwing,CW,2.611607142857143,30,125.1975806451613,115.38104838709678,147.12701612903223,164.28225806451616,150.74526985111663,165.20667267123736,329.45895799978774,60.80575966209615,101762.35483870968,148101.1935483871,13669.935483870968,990.7278225806451,610.6774193548387,694.8387096774194,11.935483870967742,43.96774193548387,14.290322580645162,34999.532258064515,2409.2258064516127,2015.3225806451612,7740.651477444557,24479.104177167337,52008.967741935485
30 Seconds to Mosh,DE,2.2128378378378377,33,124.57589285714286,120.95758928571428,142.56026785714286,182.29017857142856,178.6068121693122,129.73066739207033,313.22358846329126,52.64946552981417,77288.07142857143,127031.60714285714,8293.107142857143,1068.2075892857142,514.6428571428571,1339.25,19.571428571428573,41.67857142857143,20.714285714285715,36501.92857142857,3304.305908203125,1198.2142857142858,6782.841055733817,26346.360822405135,56010.642857142855
Cho'gall's Angels,Nexus,4.261410788381743,32,123.42025862068965,109.47413793103448,136.58836206896552,161.02586206896547,167.17166777188334,169.02912249143665,354.7492513085658,68.48278307531825,94901.03448275862,136135.72413793104,13810.586206896553,1085.8879310344828,420.7586206896552,2175.551724137931,23.137931034482758,50.44827586206897,18.79310344827586,41883.8275862069,3077.206896551724,1970.6896551724137,9996.28695783944,27308.16252188847,59680.65517241379
Rodney's Imaginary Friends,Heroic,3.9754901960784315,33,125.203125,119.62276785714286,138.97098214285714,173.36383928571433,174.84709821428567,164.72635271129167,312.10630301020774,60.90787929446624,94027.28571428571,128609.17857142857,13748.607142857143,1043.232142857143,425.7142857142857,1920.642857142857,10.428571428571429,44.25,25.714285714285715,35139.58928571428,3112.9726911272323,2607.1428571428573,9322.72194998605,26013.622488839286,52076.642857142855
Rise N' Grind,DE,5.34375,35,121.029296875,115.546875,140.939453125,168.4453125,166.24672379032256,163.07804407202323,363.3995429311208,63.467034731189,115052.4375,145845.5625,12942.21875,1205.197265625,418.21875,818.34375,19.5625,56,20.625,44666.34375,3056.6875,2110.9375,9957.386764526367,31526.408767700195,65887.46875
Dunning-Kruger Knights,CW,1.275,39,130.0625,121.8288043478261,146.8641304347826,183.91847826086956,191.33780570652175,144.27593065869505,273.70772776424093,48.19717535061341,78923.30434782608,134451.95652173914,9154.391304347826,934.0516304347826,586.4347826086956,1291.8260869565217,11.434782608695652,41.73913043478261,15.956521739130435,30408.695652173912,1886.7391304347825,976.0869565217391,5925.241731063179,21768.331787109375,47325
Protectors of Shakuras,BE,2.352517985611511,34,127.83173076923077,123.18269230769229,152.1826923076923,189.25,185.76538461538462,146.3866195796809,318.7623021473672,57.35579914118194,83947.84615384616,130996.84615384616,11128,1190.8557692307693,474,800,11.307692307692308,52,21.23076923076923,41553.846153846156,2713.923076923077,1140.3846153846155,5704.685621995192,29723.369347205527,63082.230769230766
