name,division,nGames,KDA,Takedowns,Kill Participation,Hero Damage,DPM,Damage Taken,Healing,HPM,Siege Damage,Team Fight Hero Damage,Team Fight Healing,Team Fight Damage Taken,XP Contribution,XPM,CC Time,Root Time,Silence Time,Stun Time,Time Dead,Time Dead %
ikpliktek#6658655,BE,5,4.166666666666667,10,0.8777777777777779,28907.2,1313.4885254732785,79951.4,1590.8,1083.3234420036779,43212.6,20116,0,58309.2,7223.2,341.3858364093083,214.6,0,7.6,20.6,97,0.07105240904839817
TheSound51#10355237,BE,5,5.75,9.2,0.8268376068376068,34334.6,1525.7755254501596,65399.4,0,851.3363819222853,161815.8,22586.6,0,43414,22308,1011.4611780440752,237,0,0,10.8,53.2,0.039004252301283925
SgtScoops#1880482,BE,5,8.833333333333334,10.6,0.9422222222222223,17523.2,803.0955207861444,27008.8,96308.4,4303.686173842499,26146.4,7901.6,16649.8,15162.8,7338.4,336.1865447126955,2100.4,3,26.8,2,47,0.036795916071428486
Orion#597814,BE,5,6.375,10.2,0.9046153846153846,64739.6,2907.123849227194,30487.6,0,10.592623290509739,126935.2,23144.2,0,14223,12558.8,528.7784173639013,374.2,2,4.4,12.8,72.4,0.049296549076302876
PinaColada#5303264,BE,5,11.2,11.2,1,75848.4,3455.092556980851,30134,0,0,127423.6,30161.6,0,13966,13232.2,597.713793817773,54,0,0,2.4,26.2,0.01773480455312166
LittleWolf#7408524,BW,3,10.333333333333334,10.333333333333334,0.9833333333333334,7343.333333333333,541.689944339309,22034.666666666668,52259.333333333336,3321.7634518141735,31685,4104.666666666667,8828.666666666666,9218.666666666666,5828,350.86060283464104,1219,5.333333333333333,0,1.6666666666666667,24.666666666666668,0.024908170254374987
Rift#3505313,BW,3,15.5,10.333333333333334,0.9833333333333334,27673,1682.2666845825363,17504.666666666668,0,0,109837.66666666667,11917.333333333334,0,7564.666666666667,12225,718.6450402878259,30,0,9,1,19.333333333333332,0.016657283791294723
Collidous#7276140,BW,3,6.75,9,0.6,35611.333333333336,1933.3196120526072,16927,3751,666.6066345828968,64907.333333333336,16443.666666666668,62,9549,7502.666666666667,441.722971412436,22,0,0,0,53.333333333333336,0.054660081334877576
Rohgoth#9906412,BW,3,4.428571428571429,10.333333333333334,0.9833333333333334,14081.333333333334,937.1467682129957,51668.666666666664,14684.333333333334,1522.8852684233914,29459,8693.666666666666,2870,34791,6231.666666666667,401.8814981329081,46.666666666666664,0,2.6666666666666665,9.333333333333334,60.333333333333336,0.05790297712671153
erikwithak#2134118,BW,3,4.166666666666667,8.333333333333334,0.8833333333333333,29905.666666666668,1590.6268673713337,56984.333333333336,0,962.7891026742253,107875.33333333333,20333.333333333332,0,34323,14227,828.1013154323937,100.66666666666667,0,0,10,64,0.07043504701843577
Killidan#7114214,Heroic,2,20,20,0.8168896321070234,32478.5,2351.118850288305,53234.5,6011,1952.7967416523595,41384.5,18322.5,0,29947,5667.5,404.46401749310104,152,0,0,20.5,29,0.035095307213561903
Ronin#787465,D,2,3,7.5,0.75,26171,974.8974501964911,115006,10948,2006.855126143705,75456,19542,0,76354,12853.5,492.66658812256026,91,0,0,21,80.5,0.07284160483811748
Tantrum#838870,D,2,8,8,1,43887,1779.6641079988945,28027,0,173.13235317768883,98316.5,15384,0,13332,9197,398.83027927666114,80.5,0,0,12.5,40,0.025055071262569083
Hannibal#790458,D,2,2.5,7.5,0.9642857142857143,44885,1762.5752323502975,71298.5,0,898.5651757125165,164356.5,25425.5,0,42681.5,20694,862.2517607905577,56,0,0,13.5,136,0.09438448287620041
Iceman#788594,D,2,5,7.5,0.75,65885.5,2764.1671194173373,32582.5,0,245.18586789554533,80140,23273.5,0,16171,10590.5,412.5531794093259,117.5,0,0,0,85.5,0.06936965611769448
